Blu Gold Leaf Disposable Pods,https://www.elementvape.com/blu-gold-leaf-disposable-pods
VNT - Four Seasons Salt - 30mL,https://www.elementvape.com/vnt-four-seasons-salt
VNT - Four Seasons - 60mL,https://www.elementvape.com/vnt-four-seasons
Menthol Tobacco - Coastal Clouds Salts - 30mL,https://www.elementvape.com/menthol-tobacco-coastal-clouds-salts
Menthol Tobacco - Coastal Clouds Co. - 60mL,https://www.elementvape.com/menthol-tobacco-coastal-clouds
Caramel Tobacco - Johnny Creampuff Salts - 30mL,https://www.elementvape.com/caramel-tobacco-johhny-creampuff-salts
Caramel Tobacco - Johnny Creampuff - 100mL,https://www.elementvape.com/caramel-tobacco-johhny-creampuff
Tobacco - Humble Salts - 30mL,https://www.elementvape.com/tobacco-humble-salts
Vanilla Tobacco - Coastal Clouds Salt - 30mL,https://www.elementvape.com/vanilla-tobacco-coastal-clouds-salt
Jewel Tobacco - Pod Juice - 100mL,https://www.elementvape.com/jewel-tobacco-pod-juice-100ml
Tobacco Trail - Cuttwood Salts - 30mL,https://www.elementvape.com/tobacco-trail-cuttwood-salts
Iced Dry Tobacco - VGOD SaltNic - 30mL,https://www.elementvape.com/iced-dry-tobacco-vgod-saltnic
MYSTERY E-LIQUID 100/200mL Pack,https://www.elementvape.com/e-liquid-mystery-bag-200ml-edition
Mystery Nicotine Salts Pack - 60/120mL,https://www.elementvape.com/mystery-nicotine-salts-pack
Virginia Tobacco SALT - Four Seasons - 30mL,https://www.elementvape.com/virginia-tobacco-four-seasons-salt
Virginia Tobacco - Four Seasons - 60mL,https://www.elementvape.com/virginia-tobacco-four-seasons
Silver Blend - Nasty Juice - 60mL,https://www.elementvape.com/silver-blend-nasty-juice
Bronze Blend - Nasty Juice - 60mL,https://www.elementvape.com/bronze-blend-nasty-juice
Smooth Tobacco - Mad Hatter - 60mL,https://www.elementvape.com/smooth-tobacco-mad-hatter
Tobacco - Bar Juice - 100mL,https://www.elementvape.com/tobacco-bar-juice-100ml
Tobacco - Bar Juice - 30mL,https://www.elementvape.com/tobacco-bar-juice-30ml
Virginia Tobacco - Pod Juice - 30mL,https://www.elementvape.com/virginia-tobacco-pod-juice-salts
Virginia Tobacco - Pod Juice - 100mL,https://www.elementvape.com/virginia-tobacco-pod-juice
Tobacco - Humble Juice Co. - 120mL,https://www.elementvape.com/tobacco-humble
Blue Tobacco - BSX Salt Series - 30mL,https://www.elementvape.com/tobacco-blue-glas-salts
Brown Tobacco - BSX Salt Series - 30mL,https://www.elementvape.com/tobacco-brown-glas-salts
Black Tobacco - BSX Salt Series - 30mL,https://www.elementvape.com/tobacco-black-glas-salts
Black Tobacco - BSX Series - 60mL,https://www.elementvape.com/tobacco-black-glas
Brown Tobacco - BSX Series - 60mL,https://www.elementvape.com/tobacco-brown-glas
Blue Tobacco - BSX Series - 60mL,https://www.elementvape.com/tobacco-blue-glas
Apple Bourbon Tobacco - JUS E-Liquid - 60mL,https://www.elementvape.com/apple-bourbon-tobacco-jus
